carat,depth,table,x,y,z,price,color_num,cut_num
0.33,61.3,59.0,4.51,4.46,2.75,6.349,5,4
0.51,61.5,56.0,5.16,5.11,3.16,7.523,1,5
1.02,59.9,58.0,6.48,6.55,3.9,8.333,7,2
0.82,62.6,60.0,5.91,5.97,3.72,8.2,1,3
0.35,62.0,54.0,4.54,4.56,2.82,6.394,5,5
1.01,60.9,63.0,6.51,6.43,3.94,7.751,5,3
0.41,62.7,56.0,4.78,4.72,2.98,7.0089999999999995,2,5
1.23,62.2,56.1,6.8,6.87,4.25,9.202,7,5
1.13,55.9,67.0,7.05,6.94,3.9,8.454,5,1
0.32,61.1,59.0,4.38,4.42,2.69,6.042999999999999,5,4
0.41,61.6,57.0,4.78,4.8,2.95,6.558,2,5
1.0,63.1,59.0,6.26,6.36,3.98,8.77,6,3
0.71,62.3,56.0,5.7,5.73,3.56,7.8660000000000005,5,5
0.37,61.6,59.0,4.62,4.66,2.86,6.524,5,4
0.52,63.8,56.0,5.07,5.12,3.25,7.126,2,2
0.43,59.0,58.0,4.93,4.96,2.92,6.574,4,4
0.6,62.0,55.0,5.39,5.42,3.35,7.801,6,5
0.31,62.1,53.0,4.34,4.36,2.7,6.211,5,5
1.04,62.5,58.0,6.37,6.46,4.01,9.081,2,3
1.0,62.4,58.0,6.33,6.4,3.97,8.74,1,2
0.38,62.1,55.0,4.65,4.62,2.88,6.7,6,4
1.21,61.1,59.0,6.9,6.89,4.21,9.605,6,4
0.3,60.6,57.0,4.34,4.37,2.63,6.188,7,5
1.1,63.0,59.0,6.5,6.47,0.0,8.215,7,4
1.13,62.3,60.0,6.59,6.7,4.14,8.596,6,3
0.53,61.3,55.0,5.24,5.2,3.2,7.502999999999999,1,5
0.25,59.3,59.0,4.15,4.18,2.47,6.306,2,3
0.55,61.4,55.0,5.29,5.26,3.24,7.419,1,5
0.31,61.9,55.0,4.36,4.37,2.7,6.367999999999999,7,5
2.06,59.0,64.0,8.39,8.13,4.89,9.61,5,2
0.74,62.1,55.0,5.82,5.84,3.62,8.088,4,5
0.33,59.9,62.0,4.48,4.57,2.71,6.354,5,3
0.3,62.3,58.0,4.32,4.29,2.68,6.815,6,4
2.01,62.1,55.0,8.12,8.08,5.03,9.421,5,5
1.14,59.2,61.0,6.82,6.84,4.04,8.509,6,3
0.42,60.6,58.0,4.95,4.82,2.96,6.892,7,4
0.31,62.5,57.0,4.34,4.37,2.72,6.438,7,5
0.71,61.7,57.0,5.75,5.72,3.54,7.827999999999999,7,5
0.3,62.2,54.0,4.29,4.33,2.68,6.457999999999999,7,5
0.41,63.1,60.0,4.67,4.71,2.96,6.625,3,3
1.0,61.5,58.0,6.41,6.38,3.93,8.274,2,4
0.43,61.3,57.0,4.84,4.88,2.98,7.268,1,5
0.71,61.1,57.0,5.71,5.74,3.5,7.755,2,3
0.81,62.3,59.0,5.93,5.98,3.71,8.038,7,3
1.27,62.3,58.0,6.87,6.94,4.3,8.871,4,3
0.7,61.5,56.0,5.74,5.7,3.52,7.761,2,5
1.53,59.9,58.0,7.54,7.41,4.48,9.076,6,4
0.33,61.6,56.0,4.43,4.47,2.74,6.227,7,5
0.7,57.3,63.0,5.78,5.84,3.33,7.729,7,1
0.72,61.4,58.0,5.73,5.76,3.53,7.858,5,5
0.37,64.0,56.0,4.58,4.45,2.89,6.388999999999999,5,2
1.01,61.6,56.0,6.46,6.43,3.97,8.757,7,5
1.02,59.9,58.0,6.57,6.66,3.96,8.543,4,3
1.64,62.8,59.0,7.53,7.51,4.72,9.447000000000001,2,4
0.38,59.7,63.0,4.71,4.73,2.82,7.053999999999999,1,3
1.51,63.1,60.0,7.19,7.13,4.52,8.827,5,3
2.01,60.8,61.0,8.14,8.07,4.93,9.414,7,4
2.01,61.4,58.0,8.11,7.99,4.94,9.797,7,4
1.0,57.6,61.0,6.56,6.52,3.77,8.2,5,2
1.2,61.4,56.0,6.94,6.83,4.23,9.344,1,4
0.99,63.3,54.0,6.36,6.43,4.05,8.307,2,2
1.5,63.8,58.0,7.2,7.16,4.58,9.05,6,2
1.54,61.1,58.0,7.47,7.36,4.53,9.111,2,4
1.58,62.7,60.0,7.41,7.37,4.63,9.546,6,4
1.28,60.7,57.0,7.09,6.99,4.27,9.836,1,5
1.03,60.9,61.0,6.54,6.5,3.97,8.533999999999999,2,4
0.33,61.4,57.0,4.44,4.48,2.74,6.023,2,5
1.52,62.0,60.0,7.31,7.37,4.55,9.062000000000001,4,5
0.9,62.0,61.0,6.13,6.07,3.78,8.208,7,4
0.32,63.5,56.0,4.35,4.38,2.77,6.167999999999999,7,2
0.32,62.3,58.0,4.34,4.39,2.72,6.33,4,4
0.33,59.5,61.0,4.49,4.54,2.68,6.466,2,2
0.54,61.3,58.0,5.25,5.22,3.21,7.401,4,4
0.9,64.2,60.0,6.02,6.09,3.89,8.142000000000001,7,3
0.72,60.7,59.0,5.84,5.8,3.53,7.857,4,4
2.37,62.2,57.0,8.52,8.58,5.32,9.684,3,5
0.58,61.9,54.0,5.33,5.37,3.31,7.48,2,5
1.06,59.1,58.0,6.66,6.71,3.95,8.805,1,4
0.34,61.8,56.0,4.49,4.47,2.77,6.818,2,5
0.55,60.4,56.0,5.32,5.36,3.23,7.011,5,5
1.01,61.7,57.0,6.44,6.49,3.99,8.601,7,5
1.51,63.0,62.0,7.28,7.23,4.57,9.2,6,4
1.0,60.9,57.0,6.47,6.43,3.93,8.264,5,5
1.0,59.2,60.0,6.53,6.48,3.85,8.862,2,4
1.2,63.0,58.0,6.72,6.68,4.22,8.704,7,4
0.55,62.0,57.0,5.3,5.25,3.27,7.54,7,4
0.3,61.1,62.0,4.33,4.28,2.63,6.446000000000001,7,4
0.31,61.1,54.0,4.37,4.4,2.68,6.54,1,5
1.0,59.1,61.0,6.44,6.39,3.79,8.312999999999999,1,4
1.12,61.6,58.0,6.72,6.62,4.11,8.459,4,4
0.55,61.8,58.0,5.23,5.26,3.24,7.414,7,5
0.51,60.7,66.0,5.21,5.11,3.13,8.382,2,1
0.39,60.3,56.0,4.71,4.77,2.86,6.999,6,5
1.53,62.3,56.0,7.37,7.4,4.6,9.139,5,5
0.56,61.9,55.0,5.25,5.31,3.27,7.506,1,3
0.3,62.0,56.0,4.31,4.34,2.68,6.455,4,5
0.33,63.0,56.0,4.42,4.47,2.8,6.51,7,3
0.41,61.5,55.0,4.81,4.79,2.95,6.919,4,5
1.0,61.4,58.0,6.4,6.34,3.91,8.536,6,4
1.32,63.5,58.0,6.89,6.94,4.39,8.824,5,3
0.52,61.7,55.5,5.17,5.19,3.19,7.2170000000000005,3,3
0.48,61.4,55.0,5.05,5.08,3.11,7.0920000000000005,5,5
0.41,59.9,60.0,4.8,4.78,2.87,6.678,6,4
1.24,60.5,58.0,6.94,7.0,4.22,9.267000000000001,7,4
0.37,61.0,56.0,4.62,4.66,2.83,6.603,1,5
1.2,61.3,56.0,6.83,6.87,4.2,8.619,3,5
0.4,63.8,59.0,4.64,4.57,2.94,6.693,7,2
0.27,60.8,57.0,4.2,4.22,2.56,6.3389999999999995,7,3
0.41,61.8,56.0,4.8,4.78,2.96,7.0089999999999995,2,5
0.78,61.9,55.0,5.91,5.94,3.67,7.7139999999999995,7,5
0.7,61.0,58.0,5.75,5.72,3.5,7.5360000000000005,7,4
0.35,61.9,56.0,4.51,4.53,2.8,6.72,1,5
0.66,60.9,57.0,5.63,5.65,3.43,7.518,4,3
1.22,59.0,63.0,7.05,7.02,4.15,8.527999999999999,3,3
1.01,60.7,58.0,6.4,6.51,3.92,8.566,2,3
1.09,62.8,57.0,6.54,6.58,4.12,8.895,7,5
0.3,62.6,61.0,4.25,4.22,2.65,6.815,6,4
0.32,62.1,54.0,4.44,4.41,2.75,6.916,2,5
0.42,60.8,59.0,4.82,4.85,2.94,6.697,6,3
1.02,61.0,59.0,6.48,6.53,3.97,8.604,4,3
0.9,60.3,63.0,6.22,6.12,3.72,8.152999999999999,6,3
1.51,59.4,57.0,7.48,7.57,4.47,9.291,2,3
1.01,63.5,59.0,6.29,6.38,4.02,8.497,2,2
1.03,60.9,57.0,6.54,6.5,3.97,8.497,7,5
0.3,62.4,58.0,4.26,4.3,2.67,6.405,4,4
0.31,63.1,58.0,4.35,4.3,2.73,6.547999999999999,7,3
0.71,61.8,59.0,5.69,5.73,3.53,7.925,2,4
0.86,64.6,58.8,5.95,6.04,3.87,8.231,7,1
0.53,60.6,55.0,5.26,5.23,3.18,7.468999999999999,2,4
1.42,62.0,56.0,7.17,7.22,4.46,9.051,4,5
0.79,60.0,60.0,6.07,5.99,3.64,7.959,4,4
0.34,61.0,59.0,4.51,4.48,2.74,6.8629999999999995,1,4
0.3,62.0,55.0,4.3,4.25,2.65,6.7379999999999995,1,5
0.31,61.4,56.0,4.38,4.41,2.7,6.792000000000001,7,5
1.2,62.3,58.0,6.76,6.81,4.23,8.572000000000001,4,4
0.3,60.8,56.0,4.35,4.36,2.65,6.792999999999999,2,5
0.26,59.5,58.0,4.18,4.22,2.5,6.114,2,4
2.01,60.8,60.0,8.12,8.15,4.95,9.536,5,3
1.01,61.6,59.0,6.44,6.39,3.95,8.353,4,4
0.46,64.4,60.0,4.88,4.9,3.15,7.015,2,2
0.51,63.0,53.0,5.13,5.1,3.22,7.178999999999999,7,5
0.42,62.9,56.0,4.79,4.72,2.99,6.9,4,5
0.7,61.6,56.0,5.7,5.67,3.5,7.922000000000001,7,5
1.6,62.1,56.0,7.51,7.48,4.65,9.363,7,5
0.3,63.8,57.0,4.19,4.27,2.7,5.976,5,2
1.19,60.8,59.0,6.87,6.84,4.17,8.648,4,4
1.14,61.5,57.0,6.73,6.77,4.15,8.346,3,5
0.9,64.2,60.0,6.05,6.02,3.87,7.997999999999999,4,2
0.44,60.7,58.0,4.88,4.91,2.97,7.053999999999999,1,3
0.7,61.5,58.0,5.65,5.7,3.49,7.772,2,3
0.43,61.1,55.0,4.92,4.9,3.0,6.685,7,5
1.56,60.5,57.0,7.56,7.5,4.56,9.451,1,5
1.09,61.7,60.0,6.59,6.57,4.06,8.429,4,4
1.01,64.1,58.0,6.26,6.31,4.03,8.116,5,2
0.39,60.4,61.0,4.73,4.71,2.85,6.848,7,4
1.19,59.8,64.0,6.94,6.9,4.14,8.411,3,2
1.5,59.4,60.0,7.54,7.5,4.47,9.054,5,5
0.52,60.9,55.0,5.16,5.22,3.16,7.432,7,5
0.9,64.3,58.0,6.09,6.05,3.9,7.67,2,2
1.0,62.7,59.0,6.36,6.31,3.97,8.574,7,4
0.32,63.7,56.0,4.33,4.34,2.76,6.167999999999999,6,2
0.7,63.2,55.0,5.58,5.63,3.54,7.729,5,2
0.29,60.9,61.0,4.23,4.27,2.59,6.444,1,3
0.71,62.0,54.0,5.71,5.75,3.55,8.068,4,5
1.52,63.0,61.0,7.25,7.28,4.58,9.022,7,2
1.5,62.3,56.0,7.34,7.3,4.56,9.671,2,5
0.32,62.1,60.0,4.37,4.33,2.7,6.773,2,4
0.72,57.9,58.0,5.98,5.91,3.44,7.629,4,2
0.7,62.2,58.0,5.74,5.68,3.55,7.689,4,4
0.27,62.4,59.0,4.13,4.11,2.57,6.232,7,4
1.01,61.8,59.0,6.41,6.34,3.94,8.515,2,4
1.03,58.0,60.0,6.64,6.67,3.86,8.224,3,3
1.26,61.8,54.0,6.95,6.99,4.31,8.794,4,5
1.05,62.6,56.0,6.45,6.53,4.06,8.404,5,5
0.3,62.1,59.0,4.27,4.29,2.66,7.03,6,4
0.86,62.2,57.0,6.05,6.1,3.78,8.394,7,5
1.0,63.6,58.0,6.27,6.31,4.0,8.487,2,2
0.9,62.5,59.0,6.06,6.13,3.81,8.131,5,2
0.53,60.2,55.0,5.25,5.28,3.17,7.4510000000000005,7,3
2.24,62.2,59.0,8.37,8.33,5.19,9.533999999999999,3,4
1.51,60.4,58.0,7.36,7.42,4.46,9.125,5,3
1.2,62.2,61.0,6.74,6.73,4.19,8.517999999999999,5,4
1.0,62.4,55.0,6.45,6.37,4.0,8.505,2,5
1.01,60.0,61.0,6.53,6.47,3.9,8.501,1,4
0.35,62.4,55.0,4.54,4.53,2.83,6.506,6,5
0.53,62.5,54.0,5.16,5.21,3.24,7.974,6,5
0.7,61.8,56.0,5.69,5.75,3.54,7.836,5,5
1.13,62.3,57.0,6.68,6.65,4.15,8.491,4,4
0.31,61.4,54.0,4.4,4.33,2.68,6.771,1,5
1.5,62.2,59.0,7.3,7.32,4.55,9.192,3,5
1.01,61.6,57.0,6.41,6.44,3.96,8.726,7,5
0.58,59.6,59.0,5.4,5.44,3.23,7.553,1,3
0.7,62.9,61.0,5.57,5.53,3.49,7.571000000000001,4,4
0.31,62.7,57.0,4.29,4.32,2.7,6.2989999999999995,1,5
1.0,58.7,59.0,6.5,6.58,3.84,8.512,1,3
0.23,61.9,55.0,3.94,3.97,2.45,6.211,2,5
0.28,62.6,54.0,4.21,4.22,2.64,6.667999999999999,2,5
0.52,61.1,56.0,5.19,5.23,3.18,7.393,2,5
1.01,62.6,58.0,6.37,6.48,4.02,8.71,2,4
1.32,61.2,58.0,7.12,7.06,4.34,8.748,5,3
1.56,61.7,59.0,7.46,7.41,4.59,9.206,5,4
1.24,60.0,59.0,6.98,7.01,4.2,8.628,5,3
0.33,62.2,54.0,4.46,4.48,2.78,6.809,1,5
0.47,62.4,53.0,4.98,5.02,3.12,6.662000000000001,4,5
0.51,61.7,56.0,5.14,5.16,3.18,7.9079999999999995,6,5
0.3,62.4,54.0,4.31,4.34,2.7,6.609,1,5
1.02,62.1,55.0,6.5,6.46,4.02,8.824,4,5
1.21,61.8,59.0,6.75,6.78,4.18,8.642999999999999,5,3
1.4,62.0,60.0,7.16,7.1,4.42,8.902999999999999,7,4
0.32,61.3,57.0,4.4,4.37,2.69,6.718999999999999,2,5
1.7,62.4,57.0,7.6,7.54,4.72,9.495,4,4
0.76,60.9,57.0,5.89,5.96,3.61,8.22,2,5
0.27,61.8,59.0,4.14,4.18,2.57,6.372999999999999,1,3
0.7,63.6,56.0,5.63,5.56,3.56,7.499,2,2
0.74,60.9,59.0,5.9,5.86,3.58,8.128,7,3
0.31,58.3,60.0,4.48,4.51,2.62,6.2989999999999995,1,3
0.7,59.0,59.0,5.79,5.77,3.41,7.962999999999999,2,4
0.33,62.6,53.0,4.45,4.43,2.78,6.803999999999999,7,5
0.6,61.3,61.2,5.4,5.45,3.33,7.356,7,2
0.32,61.8,55.0,4.41,4.42,2.73,6.33,7,5
1.05,63.2,56.0,6.49,6.45,4.09,7.933,3,3
0.26,58.7,58.0,4.24,4.25,2.49,6.392,2,3
0.42,63.1,56.0,4.8,4.74,3.01,6.731,6,3
0.4,59.2,59.0,4.79,4.81,2.84,7.024,6,4
0.38,62.4,54.0,4.64,4.68,2.91,6.837999999999999,2,5
0.6,61.6,56.0,5.4,5.44,3.34,7.556,7,3
0.71,61.8,57.0,5.7,5.73,3.53,7.875,1,5
0.64,62.1,58.0,5.56,5.51,3.44,7.962000000000001,1,4
1.2,59.4,58.0,6.91,6.85,4.09,8.89,7,4
1.0,61.2,60.0,6.4,6.42,3.92,8.845,6,3
0.41,62.0,56.0,4.78,4.74,2.95,6.867999999999999,4,5
1.0,58.5,61.0,6.51,6.55,3.82,8.443999999999999,5,3
1.0,61.2,56.0,6.47,6.38,3.93,8.689,7,3
0.91,63.0,57.0,6.1,6.19,3.87,8.035,4,3
0.39,61.7,55.0,4.68,4.72,2.9,7.051,7,5
0.7,60.7,57.0,5.78,5.82,3.52,7.89,2,5
1.17,62.5,56.0,6.77,6.7,4.21,8.596,6,5
0.33,61.7,55.0,4.45,4.48,2.75,6.678,4,3
0.3,62.6,56.0,4.25,4.28,2.67,6.457999999999999,4,3
1.01,58.9,58.0,6.59,6.51,3.86,8.744,2,4
0.41,61.0,57.0,4.79,4.81,2.93,7.22,7,5
0.61,63.4,57.1,5.37,5.43,3.42,7.063,1,2
0.44,60.3,58.0,4.9,4.92,2.96,6.895,1,3
1.19,60.5,59.0,6.97,7.0,4.17,8.822000000000001,4,3
0.38,60.4,58.0,4.67,4.7,2.83,6.612,1,3
2.52,58.5,59.0,8.9,8.87,5.2,9.812000000000001,5,4
0.41,62.3,57.0,4.74,4.77,2.96,6.984,1,5
0.4,59.6,58.0,4.81,4.82,2.87,6.542000000000001,2,3
0.3,61.6,56.0,4.34,4.36,2.68,6.542000000000001,2,3
1.52,61.5,58.0,7.4,7.36,4.54,9.267999999999999,4,5
1.52,62.5,59.0,7.26,7.33,4.56,9.418,1,4
0.39,63.0,56.0,4.62,4.68,2.93,6.667999999999999,5,3
1.2,62.9,60.0,6.64,6.69,4.19,8.561,3,3
1.73,62.0,60.0,7.67,7.63,4.74,9.128,5,4
0.53,61.6,57.0,5.21,5.24,3.22,7.382000000000001,7,5
0.32,61.8,55.0,4.43,4.4,2.73,6.8020000000000005,1,5
1.02,61.7,57.0,6.45,6.48,3.99,8.527000000000001,4,5
1.26,62.5,53.0,6.9,6.86,4.3,8.464,3,5
0.7,60.6,56.0,5.73,5.78,3.49,7.785,1,5
0.31,61.0,61.0,4.33,4.39,2.66,6.075,4,3
0.55,63.1,56.0,5.22,5.24,3.3,7.221,2,3
1.01,61.5,58.0,6.41,6.46,3.96,8.738999999999999,2,4
0.4,63.6,59.0,4.64,4.67,2.96,6.519,2,2
0.9,61.1,63.0,6.21,6.17,3.78,8.293,6,3
0.71,62.1,58.0,5.64,5.72,3.53,7.706,2,3
0.4,61.8,57.0,4.73,4.75,2.93,6.766,7,5
0.36,61.8,57.8,4.52,4.58,2.81,6.407,7,3
1.25,61.1,57.0,6.93,6.89,4.22,8.775,1,5
0.54,61.2,56.0,5.27,5.24,3.21,7.097,4,5
1.0,61.4,58.0,6.43,6.37,3.93,8.679,6,4
1.21,60.5,57.0,6.91,6.88,4.17,8.86,4,5
1.01,59.7,61.0,6.49,6.55,3.89,8.497,2,3
0.3,62.8,57.0,4.28,4.32,2.7,6.797000000000001,7,3
0.3,62.3,56.0,4.31,4.29,2.68,6.672000000000001,6,5
0.78,64.9,55.2,5.75,5.82,3.76,7.784,7,1
1.51,60.9,58.0,7.38,7.42,4.51,9.627,7,4
0.49,64.0,53.0,4.94,4.99,3.18,7.197,6,3
0.9,65.8,56.0,6.01,5.96,3.94,7.962999999999999,5,1
0.37,61.1,57.0,4.67,4.63,2.84,6.864,2,5
0.62,60.3,57.0,5.52,5.57,3.35,7.821000000000001,1,5
0.34,62.3,60.0,4.46,4.49,2.79,6.0329999999999995,3,4
0.5,61.2,56.0,5.18,5.14,3.16,7.194,4,5
0.74,61.4,56.0,5.81,5.84,3.57,7.992000000000001,4,3
1.25,61.8,58.0,6.94,6.91,4.28,9.124,7,4
2.05,61.8,60.0,8.14,8.19,5.05,9.807,4,3
0.3,61.1,56.0,4.36,4.32,2.65,6.815,6,5
0.73,59.9,59.0,5.87,5.77,3.5,7.952000000000001,2,4
0.24,60.6,62.0,4.03,4.06,2.45,6.17,1,3
0.3,62.1,57.0,4.33,4.3,2.68,6.353,6,5
0.72,62.8,57.0,5.74,5.7,3.59,7.773,4,5
2.01,60.5,58.0,8.2,8.06,4.92,9.459,5,4
0.35,62.5,58.0,4.53,4.49,2.82,6.407,5,4
0.46,58.9,59.4,5.05,5.1,2.99,7.204,1,3
0.52,65.3,56.0,5.05,5.0,3.28,6.937,3,1
0.59,59.8,58.0,5.48,5.43,3.26,7.212000000000001,7,4
0.5,61.4,62.0,5.1,5.07,3.12,7.121,1,4
0.9,64.8,59.0,6.1,6.03,3.93,8.213,6,1
0.35,62.5,57.0,4.5,4.53,2.82,6.56,2,5
0.3,61.6,58.0,4.28,4.33,2.65,6.641,1,5
1.04,62.5,57.0,6.46,6.49,4.05,8.793,7,5
0.7,60.6,54.0,5.73,5.65,3.45,7.447,4,5
0.9,63.7,58.0,6.09,6.12,3.89,8.225,7,2
0.73,61.2,59.0,5.83,5.77,3.55,7.438,4,4
0.34,62.1,55.0,4.49,4.46,2.78,6.827999999999999,6,5
0.31,62.3,55.0,4.36,4.37,2.72,6.438,4,5
0.3,62.8,59.0,4.24,4.29,2.68,6.314,5,3
1.09,60.1,58.0,6.68,6.72,4.03,9.629,1,5
1.01,62.7,59.0,6.33,6.27,3.95,8.371,4,4
0.29,59.5,61.0,4.29,4.31,2.56,6.412000000000001,1,3
1.27,61.8,57.0,6.93,6.96,4.29,8.765,4,5
0.41,62.1,56.0,4.79,4.78,2.97,7.212000000000001,2,4
1.07,62.3,56.0,6.51,6.61,4.09,9.224,1,5
0.31,62.0,54.1,4.32,4.35,2.69,5.919,5,5
1.27,60.1,58.0,7.02,7.05,4.23,8.833,4,5
1.0,63.5,56.0,6.28,6.35,4.01,8.541,2,3
0.9,62.4,58.0,6.11,6.16,3.83,8.086,4,3
0.32,60.9,61.0,4.37,4.4,2.67,6.736000000000001,7,3
0.41,62.4,57.0,4.74,4.71,2.95,6.867999999999999,7,4
0.41,60.7,56.0,4.82,4.77,2.91,6.981,2,4
0.26,59.6,55.0,4.18,4.24,2.51,6.38,2,3
0.9,62.2,60.0,6.19,6.15,3.84,8.187999999999999,1,4
1.04,60.2,58.0,6.65,6.64,4.0,8.758,7,4
1.0,60.4,64.0,6.39,6.3,3.83,8.536,6,2
1.07,61.0,62.0,6.6,6.68,4.05,8.457,6,2
0.79,59.3,62.0,6.09,6.01,3.59,7.9510000000000005,7,4
0.53,61.6,57.0,5.16,5.23,3.2,7.215,2,3
0.41,61.8,54.0,4.76,4.79,2.95,6.841,1,5
0.52,61.8,55.0,5.19,5.16,3.2,7.56,6,5
1.1,59.5,59.0,6.7,6.77,4.01,8.651,2,4
0.6,61.5,57.0,5.42,5.45,3.34,8.07,2,5
0.33,61.8,55.0,4.49,4.51,2.78,5.999,5,5
0.4,62.0,57.0,4.74,4.78,2.95,6.603,1,5
0.97,62.3,56.0,6.28,6.33,3.93,8.312999999999999,1,5
1.58,61.0,57.0,7.5,7.55,4.59,9.506,1,5
0.5,61.9,64.3,5.01,5.03,3.11,7.2170000000000005,4,2
0.7,63.5,54.0,5.69,5.64,3.6,7.745,1,3
0.72,60.8,57.0,5.77,5.8,3.52,8.134,1,5
0.32,60.5,58.0,4.42,4.41,2.67,6.579,7,4
1.03,61.2,54.0,6.61,6.53,4.02,8.709,6,4
0.57,60.6,61.0,5.36,5.4,3.26,6.944,3,3
1.5,60.1,60.0,7.42,7.48,4.48,9.511000000000001,1,4
1.41,62.6,56.0,7.15,7.2,4.49,9.377,7,5
0.41,61.1,62.0,4.76,4.83,2.93,6.558,1,3
0.9,62.0,62.0,6.06,6.1,3.77,8.34,6,2
1.2,62.4,57.0,6.74,6.82,4.23,9.059,7,5
0.31,60.7,56.0,4.36,4.4,2.66,6.957000000000001,1,5
1.07,63.0,57.0,6.57,6.47,4.11,8.72,6,4
0.56,62.2,56.0,5.28,5.24,3.27,7.632999999999999,6,5
0.33,61.3,59.0,4.44,4.47,2.73,6.608,1,4
1.2,62.7,55.0,6.74,6.69,4.21,8.627,4,5
0.7,62.2,58.0,5.64,5.75,3.54,7.968999999999999,2,3
0.84,62.8,57.0,5.99,6.04,3.78,7.885,2,3
0.36,61.7,55.0,4.58,4.6,2.83,7.031000000000001,6,5
0.31,62.6,59.0,4.33,4.29,2.7,6.443,5,4
1.01,62.9,58.0,6.36,6.39,4.01,8.805,1,3
0.51,62.2,54.0,5.11,5.14,3.19,7.274,7,5
0.61,62.1,54.2,5.43,5.45,3.38,7.975,1,5
0.32,60.5,59.0,4.39,4.43,2.67,6.553999999999999,1,4
2.01,62.8,58.0,8.01,7.94,5.01,9.728,5,4
0.3,61.0,59.0,4.29,4.33,2.63,6.933,1,4
1.07,62.2,56.0,6.52,6.56,4.07,8.622,7,5
0.51,60.8,57.0,5.15,5.18,3.14,7.398,2,5
0.31,61.8,56.0,4.33,4.36,2.68,6.544,2,5
1.64,61.5,56.0,7.59,7.62,4.68,9.699,7,5
1.12,62.6,56.0,6.59,6.63,4.14,8.996,2,5
0.51,59.8,57.0,5.22,5.25,3.13,7.051,4,5
0.32,61.4,54.0,4.42,4.44,2.72,6.372999999999999,2,5
1.52,59.7,57.0,7.48,7.5,4.47,9.531,7,5
0.72,62.7,58.0,5.65,5.68,3.55,7.99,6,3
0.4,60.8,62.0,4.72,4.76,2.88,6.532,1,3
1.02,63.2,59.0,6.41,6.37,4.04,8.459,7,3
0.5,62.9,54.0,5.14,5.1,3.22,7.396,1,5
0.5,62.1,59.0,5.09,5.12,3.17,7.12,7,3
0.41,58.6,61.0,4.87,4.83,2.84,6.981,2,4
0.4,62.4,57.0,4.74,4.78,2.97,7.024,7,5
0.33,60.0,58.0,4.47,4.49,2.69,6.361000000000001,7,4
0.34,61.6,58.0,4.45,4.51,2.76,6.39,7,4
0.31,62.7,58.0,4.31,4.33,2.71,6.2989999999999995,1,3
0.81,61.6,58.0,5.96,5.92,3.66,8.105,2,4
2.51,59.6,60.0,8.84,8.79,5.25,9.767000000000001,3,4
0.32,63.5,57.0,4.3,4.33,2.74,6.042999999999999,5,2
0.69,60.8,59.0,5.77,5.74,3.5,7.53,4,4
0.83,62.0,59.0,6.0,5.96,3.71,8.129,2,4
0.52,61.8,57.0,5.2,5.16,3.2,7.56,6,5
0.77,62.4,56.0,5.89,5.85,3.66,7.816,4,5
0.3,62.5,56.0,4.28,4.3,2.68,5.945,7,5
1.01,63.1,59.0,6.42,6.33,4.02,8.911,7,3
0.72,63.1,58.0,5.69,5.72,3.6,7.909,1,3
0.7,62.2,61.0,5.54,5.59,3.46,7.876,7,3
1.01,60.8,56.0,6.53,6.47,3.95,8.756,1,5
0.82,63.8,60.0,5.89,5.84,3.74,7.829,7,2
0.7,62.9,61.0,5.6,5.63,3.53,7.86,2,2
1.01,62.3,60.0,6.4,6.35,3.97,8.689,6,4
0.91,58.0,59.0,6.45,6.38,3.72,8.129,7,4
1.21,60.3,58.0,6.96,6.9,4.18,8.618,7,4
1.55,62.0,57.0,7.37,7.42,4.58,9.559,7,5
1.14,61.5,57.0,6.68,6.72,4.12,8.86,7,5
0.91,61.5,56.0,6.27,6.22,3.84,8.307,6,4
0.36,61.1,60.0,4.62,4.57,2.81,6.422999999999999,2,4
1.35,62.1,59.0,7.06,7.02,4.37,9.212,7,4
0.34,62.0,54.0,4.48,4.46,2.77,6.903,4,5
1.52,60.7,60.0,7.55,7.32,4.5,8.786,4,4
0.58,62.0,54.0,5.36,5.39,3.33,7.376,6,5
0.33,65.1,59.0,4.4,4.32,2.84,6.827000000000001,4,1
1.37,60.9,59.0,7.24,7.17,4.39,9.057,4,4
0.65,58.5,58.0,5.68,5.64,3.31,7.443,1,4
0.59,62.4,59.0,5.33,5.37,3.34,7.281000000000001,2,3
0.36,61.9,56.0,4.55,4.56,2.82,6.671,1,5
0.43,61.0,56.0,4.9,4.87,2.98,7.26,2,5
1.01,62.3,58.0,6.34,6.3,3.94,8.744,2,4
0.4,63.4,57.0,4.64,4.66,2.95,7.06,1,3
0.53,60.9,59.0,5.18,5.2,3.16,7.255,6,3
1.57,62.8,60.0,7.44,7.36,4.65,9.368,4,4
1.23,62.1,59.0,6.83,6.79,4.23,8.471,5,4
0.58,63.0,56.0,5.34,5.26,3.34,7.067,2,3
1.09,59.2,63.0,6.67,6.71,3.96,8.353,6,3
1.02,62.5,56.0,6.45,6.42,4.02,8.578,4,4
0.3,62.9,55.0,4.31,4.28,2.7,6.707999999999999,7,5
0.81,60.4,59.0,6.04,6.11,3.67,7.733,3,3
1.06,59.6,60.0,6.61,6.68,3.96,8.611,2,3
0.32,61.9,56.0,4.38,4.41,2.72,6.593,4,5
0.34,61.0,55.0,4.56,4.58,2.79,6.443,7,5
0.38,62.7,58.0,4.6,4.62,2.89,6.551,2,4
